step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.175661291765028,0,0.0,0.941710831311245,0,0.0,0.9445944753852864,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9487377461558613,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9538923769672514,0,0.0,0.9469137011778241,0,0.0,0.9527879058047357,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9547611175640898,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.093333382997569,0,0.0,0.9667755732185218,0,0.0,0.9661508184215944,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9656383739087118,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9703964579843414,0,0.0,0.9687431580817215,0,0.0,0.8989476636295759,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8772006360523159,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.60687060951486,0,0.0,0.8230791986922811,0,0.0,0.9711777605067681,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9672707566305294,0,0.0,0.8731400663178996,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9714994373166687,0,0.0,0.9723732641987072,0,0.0,0.9663513697755649,0,0.0,0.8113658152086751,0,0.0,0.9911995926599818,0,0.0,0.9813797883292071,0,0.0,0.9628194401542011,0,0.0,0.7427185181268007,0,0.0
20.0,1,1.0,0.017857142857142856,12.250337971920558,1,1.0,0.7113910133973865,0,2.0,0.6975095992280312,0,0.0,1.0,0,0.0,1.0,0,0.0,0.964694606953649,0,0.0,0.9738957863745186,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9669763425872644,0,0.0,0.9603956813404384,0,0.0,0.9594849112435985,0,0.0,0.9607958562312466,0,0.0,0.84720365508575,0,0.0,0.9403526657514806,0,0.0,0.9494015055320396,0,0.0,0.9754967661568015,1,3.0
25.0,6,21.0,0.2916666666666667,11.469018034336225,3,12.0,0.6725675428665316,2,10.0,0.6546894802140973,0,0.0,0.9560649188420532,0,0.0,0.9666449273836806,0,0.0,0.9828649649923911,0,0.0,0.9530478525964857,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9651217869956332,0,0.0,0.9680866366670509,0,0.0,0.8048102173955171,0,0.0,0.8052978971928201,1,1.0,0.7504088690921137,0,0.0,0.9489142658552904,0,0.0,0.9538349934944623,0,0.0,0.9636807092197216,6,23.0
30.0,9,44.0,0.55,10.439450817934286,6,34.0,0.4701125082198554,0,4.0,0.725595791754912,0,2.0,0.713599053032571,0,0.0,0.9909274645966084,0,0.0,0.9439363937378765,0,0.0,0.9314399349421321,0,0.0,0.968985446360841,0,0.0,1.0,0,0.0,0.9632968898122555,0,0.0,0.9674585333661594,1,4.0,0.6987336375498605,2,10.0,0.5211933562672512,0,0.0,0.9597521128751,0,0.0,0.9500511760907567,0,0.0,0.9538348970180127,0,0.0,0.7228983053139197,9,54.0
35.0,5,19.0,0.19791666666666666,10.416708771019122,1,28.0,0.5409249622524219,1,3.0,0.6354294344436967,0,2.0,0.727401601766407,0,0.0,0.9534188750336471,0,0.0,0.9560436739930765,0,0.0,0.9238555710927946,0,0.0,0.9713293429373253,0,0.0,1.0,0,0.0,0.9465524067579792,0,0.0,0.951959371781869,1,11.0,0.7130515400093489,0,8.0,0.712435698886766,0,4.0,0.7385990057602468,0,0.0,0.9631950640140433,0,0.0,0.9404645882769834,2,8.0,0.576757285831465,5,64.0
40.0,6,18.0,0.16071428571428573,10.38956364850956,2,9.0,0.6053731237395877,1,4.0,0.4540156440674208,2,14.0,0.6521828198766999,0,0.0,0.9353022083689805,0,0.0,0.9690522751597257,0,0.0,0.945834234615378,0,0.0,0.9388958715628168,0,0.0,0.9691173050728639,0,0.0,0.9506122037211726,0,0.0,0.991439268785162,1,5.0,0.7131426643713223,0,4.0,0.818809677754269,0,4.0,0.937783546894287,0,0.0,0.9685212806140074,0,2.0,0.7447125168273626,0,3.0,0.4288249393606443,6,45.0
45.0,15,64.0,0.5333333333333333,9.874887975090509,3,11.0,0.49333642550316176,2,14.0,0.4662756038113501,2,22.0,0.6916629964010874,0,0.0,0.9185154367070878,0,0.0,0.9522952752873792,0,0.0,0.9354614069252207,0,0.0,0.951483650347886,0,0.0,0.9475584569769805,0,4.0,0.8878043829000671,0,0.0,0.9707512637998568,3,15.0,0.657822564574549,1,2.0,0.24541294132685668,1,5.0,0.8517182132081426,0,0.0,0.5814380010515341,1,7.0,0.5872406215851436,2,10.0,0.4829507508976283,15,90.0
