step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.781587837476799,0,0.0,0.9359530889142453,0,0.0,0.9234585054756312,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9322192800988698,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9242799377335782,0,0.0,0.9312456653549139,0,0.0,0.93471514029805,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9356451722636725,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.777245546316983,0,0.0,0.9192065901204073,0,0.0,0.9594210475780427,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9380237481739038,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9712132469947514,0,0.0,0.9657849258502895,0,0.0,0.8754421324712536,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8764135610307946,0,0.0,1.0,0,0.0
15.0,1,2.0,0.05,12.32803593928384,1,2.0,0.8073370937278901,0,0.0,0.9198477778303453,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9660160837557553,0,0.0,0.696631416748803,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9652709883343159,0,0.0,0.9653371170900423,0,0.0,0.9727499162548846,0,0.0,0.7226009079889605,0,0.0,0.9773064420168923,0,0.0,0.9769546949403027,0,0.0,0.9687679730104568,0,0.0,0.5006700565595992,1,2.0
20.0,0,0.0,0.0,12.670754282810895,0,0.0,0.746259533687187,0,2.0,0.8294116214816526,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9497324603253117,0,0.0,0.9482216422757954,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9767984790873624,0,0.0,0.948985224062013,0,0.0,0.9528618154125139,0,0.0,0.9655315146962895,0,0.0,0.9808131608426497,0,0.0,0.938233041864498,0,0.0,0.9476019225375063,0,0.0,0.957761143448895,0,2.0
25.0,3,8.0,0.1111111111111111,11.771602580966544,2,7.0,0.7031511639851556,0,2.0,0.7583810884221663,0,0.0,0.9401347687313748,0,0.0,1.0,0,0.0,0.964020590472411,0,0.0,0.9656598425009516,0,0.0,0.9397238561997039,0,0.0,1.0,0,0.0,0.9611780871026451,0,0.0,0.9729325632965669,1,1.0,0.6553907284301869,0,0.0,0.8412137977930085,0,0.0,0.949448172332266,0,0.0,0.8113275598870736,0,0.0,0.9816886569041068,0,0.0,0.9759265827629451,3,10.0
30.0,6,22.0,0.275,11.001368449766671,0,3.0,0.6495745315429955,3,12.0,0.6666809570348101,0,0.0,0.9608831055804357,0,1.0,0.5829099122460331,0,0.0,0.9479179249075521,0,0.0,0.974862552140625,0,0.0,0.9542518358754851,0,0.0,1.0,0,0.0,0.9412030445187763,0,0.0,0.9630616525846176,2,15.0,0.5357908554384917,1,1.0,0.7212359325751553,0,0.0,0.9625694157643045,0,0.0,0.9639715420836783,0,0.0,0.9641572046658512,0,2.0,0.8305784897135158,6,34.0
35.0,7,19.0,0.19791666666666666,10.744910373427151,1,3.0,0.7207349677816237,2,11.0,0.4549856747327112,0,0.0,0.884182014506309,0,1.0,0.9470232569470479,0,0.0,0.9484791378836159,0,0.0,0.9346917705762278,0,0.0,0.9454703691768783,0,0.0,1.0,0,0.0,0.960219783813292,0,0.0,0.9364603703806228,1,5.0,0.8066299971857261,2,13.0,0.5050146193648047,0,0.0,0.870310975068391,0,0.0,0.9672189786698713,1,5.0,0.6162179329417458,0,2.0,0.9409621436417754,7,40.0
40.0,10,38.0,0.3392857142857143,10.010279882994926,0,0.0,0.7895124800080258,5,24.0,0.43649430794645644,0,0.0,0.837057848496916,0,1.0,0.8346286506192983,0,0.0,0.7741690494058064,0,0.0,0.9612076752874715,0,0.0,0.8129483367326348,0,0.0,0.9434909804093466,0,0.0,0.8199295627640272,0,0.0,0.9388032953342951,2,10.0,0.6834509242308915,0,7.0,0.6036779367912446,1,6.0,0.5953282278140296,0,0.0,0.9508248693019024,2,12.0,0.628818641974958,0,2.0,0.729860938009275,10,62.0
45.0,10,25.0,0.20833333333333334,8.949915213382042,1,4.0,0.7329728796708179,0,22.0,0.6483801464202009,2,6.0,0.5194528595759422,0,1.0,0.6556121524745623,2,5.0,0.4826013333705637,0,0.0,0.9621790909600655,0,0.0,0.8330297107598684,0,0.0,0.7869375794302577,2,6.0,0.5342889919965969,0,0.0,0.6796920034944035,2,6.0,0.42528859196062196,0,8.0,0.7518771552720944,0,4.0,0.84996869111916,0,2.0,0.8028475146815981,0,6.0,0.6473437697266498,1,8.0,0.45527562758436513,10,78.0
50.0,16,48.0,0.35294117647058826,9.143368562195725,0,1.0,0.6126366998402714,2,10.0,0.7031344770814797,1,5.0,0.45078697817483376,1,6.0,0.557651214661864,0,3.0,0.690148187033547,0,4.0,0.6317558784804939,1,4.0,0.6208716144387204,0,0.0,0.9506731749027983,0,6.0,0.7808057684913916,2,7.0,0.5777226678807185,5,22.0,0.3622757046078627,0,4.0,0.8054305825592069,2,11.0,0.6874198288950972,0,2.0,0.9505771389257909,2,8.0,0.5518800926190915,0,4.0,0.7624523991033816,16,97.0
55.0,14,35.0,0.23026315789473684,9.185978693191595,4,11.0,0.6311768996730127,1,8.0,0.4660812319738182,3,14.0,0.25692561276606074,0,4.0,0.7902861171563139,0,4.0,0.770496684098143,1,6.0,0.6765302471104102,0,3.0,0.48369892301311046,1,3.0,0.7344196382058615,0,4.0,0.9259498982690927,1,4.0,0.5725790457126232,0,24.0,0.6217544001376293,0,8.0,0.7867318595973476,1,7.0,0.579944741428372,0,6.0,0.6217191692797668,1,9.0,0.5903156647907369,1,9.0,0.8293203727364907,14,124.0
60.0,22,92.0,0.5859872611464968,8.984147344028365,1,11.0,0.5387792269110044,4,28.0,0.43334788691020765,0,12.0,0.6012612181028258,1,8.0,0.6955657794633989,0,4.0,0.8093728948894874,2,15.0,0.7347634339455722,1,4.0,0.0,1,10.0,0.8500166242165459,1,2.0,0.7349688299019309,1,6.0,0.7494500205173152,2,10.0,0.7040863404915947,1,9.0,0.5064086116414722,4,21.0,0.5288143556628188,0,4.0,0.8859468804630134,2,16.0,0.6396776418622367,1,5.0,0.4725905937866395,22,165.0
65.0,22,96.0,0.5614035087719298,8.607331291110336,2,9.0,0.6182051083493149,1,23.0,0.6117653583776954,1,6.0,0.7282014335534651,3,13.0,0.20778487175893648,2,8.0,0.5550961982201521,2,23.0,0.7223357096828422,0,4.0,0.934910846227621,1,6.0,0.8155492114757575,2,13.0,0.45477015130036275,1,11.0,0.8345717652779173,1,8.0,0.4832512755868286,0,8.0,0.5011573423165591,0,16.0,0.36415370236955025,0,8.0,0.7820572014151724,0,8.0,0.6830493770238313,6,28.0,0.30174243160161124,22,192.0
70.0,23,70.0,0.3825136612021858,8.587267058798622,0,2.0,0.6495015598369429,3,16.0,0.6329523788167967,0,2.0,0.262095168751918,1,13.0,0.3888211203938881,1,7.0,0.4881104984790499,0,6.0,0.6349217816460505,0,4.0,0.923059933243989,1,11.0,0.5672591692224159,0,9.0,0.7524806056661483,2,3.0,0.7187421556676128,5,22.0,0.4368482899228849,2,11.0,0.541562079232895,4,22.0,0.4535422444740168,0,4.0,0.8645625484991661,2,7.0,0.4642906626770351,2,30.0,0.4446032202922271,23,169.0
75.0,14,63.0,0.34054054054054056,9.221525190332764,1,5.0,0.6907839871998898,1,13.0,0.46387812385250776,2,15.0,0.5868393073779039,1,7.0,0.7803569571019953,1,11.0,0.6113161974551689,0,4.0,0.8030504900655107,0,4.0,0.5009884283260563,1,5.0,0.7598643058019448,0,4.0,0.9076039604588224,3,16.0,0.4160726054802634,0,22.0,0.62289875543908,0,13.0,0.5944896975092706,0,23.0,0.7371157090009745,0,4.0,0.9225800566627974,1,10.0,0.45461015914478575,3,23.0,0.577249584904446,14,179.0
80.0,24,83.0,0.43005181347150256,8.719714416573398,0,1.0,0.6465174831060099,5,22.0,0.33476796056645436,2,25.0,0.8067250772692894,0,2.0,0.8566074973508507,1,6.0,0.7638866512041192,0,4.0,0.681075205509336,5,21.0,0.0001881106951783472,1,10.0,0.8605819349996268,2,5.0,0.6548755119721966,0,10.0,0.5904139077034711,3,13.0,0.6949064843866083,2,10.0,0.4957734959124036,0,7.0,0.48176570672713437,0,2.0,0.5258669345526672,2,11.0,0.6062678388543874,1,14.0,0.5628271102150865,24,163.0
85.0,28,104.0,0.5174129353233831,8.12255764996706,2,8.0,0.6882941606292378,4,35.0,0.4996107474837061,1,7.0,0.6189892265555018,2,6.0,0.28356172818780734,2,11.0,0.6666052808932533,2,14.0,0.6415382081544664,0,20.0,0.5818339250633454,1,5.0,0.5719656429888182,3,23.0,0.502302706753979,0,0.0,0.9247836125438651,1,11.0,0.4182040798771417,0,13.0,0.5761730519383521,3,11.0,0.1887968894993422,1,9.0,0.7176275591805921,1,10.0,0.6752854752253769,5,24.0,0.4630324562922937,28,207.0
